profile_time,exec_time,algorithm,program,strategy,run,total_time,RC
25393,12364597,ls,jcodec,GI,12,12389990,1.0593603971775334
24199,13375902,ls,jcodec,GI,13,13400101,1.1457262126586916
24849,13906131,ls,jcodec,GI,14,13930980,1.19111706352243
25123,9425250,ls,jcodec,GI,15,9450373,0.8080192877279027
25618,8208464,ls,jcodec,GI,16,8234082,0.7040248117966502
24710,16064838,ls,jcodec,GI,17,16089548,1.3756774589557366
25959,8863862,ls,jcodec,GI,18,8889821,0.7600913564415448
24882,14375296,ls,jcodec,GI,19,14400178,1.2312341079780675
24923,18411814,ls,jcodec,GI,20,18436737,1.5763651973066746
32841,2333805,ls,jcodec,GI+Ekstazi,1,2366646,0.2023513373730423
45606,3196541,ls,jcodec,GI+Ekstazi,2,3242147,0.27720782128379023
44842,3235382,ls,jcodec,GI+Ekstazi,3,3280224,0.28046345473009077
44946,3135198,ls,jcodec,GI+Ekstazi,4,3180144,0.2719064834533159
47259,2590725,ls,jcodec,GI+Ekstazi,5,2637984,0.2255510922920824
43657,2334592,ls,jcodec,GI+Ekstazi,6,2378249,0.2033434090929106
40686,2492058,ls,jcodec,GI+Ekstazi,7,2532744,0.21655293424684074
45788,2795308,ls,jcodec,GI+Ekstazi,8,2841096,0.24291743471782473
32288,2249426,ls,jcodec,GI+Ekstazi,9,2281714,0.1950895399661774
45900,1953418,ls,jcodec,GI+Ekstazi,10,1999318,0.17094431154215553
30727,2302954,ls,jcodec,GI+Ekstazi,11,2333681,0.1995327866322461
44456,2633853,ls,jcodec,GI+Ekstazi,12,2678309,0.22899893268712582
47485,1081733,ls,jcodec,GI+Ekstazi,13,1129218,0.09654962021599854
44026,2804726,ls,jcodec,GI+Ekstazi,14,2848752,0.2435720327603406
45510,2867481,ls,jcodec,GI+Ekstazi,15,2912991,0.2490645515238172
34609,1435599,ls,jcodec,GI+Ekstazi,16,1470208,0.1257047124988468
47877,1324977,ls,jcodec,GI+Ekstazi,17,1372854,0.11738081779781624
49577,1063660,ls,jcodec,GI+Ekstazi,18,1113237,0.0951832237534272
47236,960682,ls,jcodec,GI+Ekstazi,19,1007918,0.08617831110455981
41314,1801409,ls,jcodec,GI+Ekstazi,20,1842723,0.1575552336336168
102581,13176832,ls,jcodec,GI+STARTS,1,13279413,1.1354072303500244
46376,12037181,ls,jcodec,GI+STARTS,2,12083557,1.033159973723737
42440,12303029,ls,jcodec,GI+STARTS,3,12345469,1.0555537932785195
46635,6636583,ls,jcodec,GI+STARTS,4,6683218,0.5714239054998462
44447,6908398,ls,jcodec,GI+STARTS,5,6952845,0.5944773676745362
46871,8684381,ls,jcodec,GI+STARTS,6,8731252,0.746533498943674
43697,14503582,ls,jcodec,GI+STARTS,7,14547279,1.243811436433152
41496,12015558,ls,jcodec,GI+STARTS,8,12057054,1.0308939324592648
48294,13946202,ls,jcodec,GI+STARTS,9,13994496,1.1965477648375342
50179,8851573,ls,jcodec,GI+STARTS,10,8901752,0.7611114725916568
43606,11971918,ls,jcodec,GI+STARTS,11,12015524,1.0273430629836007
41762,8869961,ls,jcodec,GI+STARTS,12,8911723,0.7619640061708006
41137,13034572,ls,jcodec,GI+STARTS,13,13075709,1.1179902711477447
51050,11486689,ls,jcodec,GI+STARTS,14,11537739,0.9864918187642375
39504,12080374,ls,jcodec,GI+STARTS,15,12119878,1.03626546686666
43116,9145572,ls,jcodec,GI+STARTS,16,9188688,0.78564487697088
40056,13025421,ls,jcodec,GI+STARTS,17,13065477,1.1171154217262425
40992,6766913,ls,jcodec,GI+STARTS,18,6807905,0.5820848075540751
41958,15960150,ls,jcodec,GI+STARTS,19,16002108,1.368201224259082
40297,13757021,ls,jcodec,GI+STARTS,20,13797318,1.1796887871955288
25474,9530688,ls,jcodec,GI+Random,1,9556162,0.8170643859932777
25896,12822901,ls,jcodec,GI+Random,2,12848797,1.0985889975031051
24481,12582325,ls,jcodec,GI+Random,3,12606806,1.0778984495790642
25500,12082793,ls,jcodec,GI+Random,4,12108293,1.0352749341704026
27715,13680992,ls,jcodec,GI+Random,5,13708707,1.1721124304628519
25124,11899401,ls,jcodec,GI+Random,6,11924525,1.0195625291185404
25484,15030819,ls,jcodec,GI+Random,7,15056303,1.2873336561292854
25591,10522459,ls,jcodec,GI+Random,8,10548050,0.901872111070992
24933,19695709,ls,jcodec,GI+Random,9,19720642,1.6861407589284532
25422,19957437,ls,jcodec,GI+Random,10,19982859,1.70856065638331
24554,12626849,ls,jcodec,GI+Random,11,12651403,1.0817115515777684
24212,11072129,ls,jcodec,GI+Random,12,11096341,0.9487517107743708
24405,11934467,ls,jcodec,GI+Random,13,11958872,1.0224992426721315
25849,8887670,ls,jcodec,GI+Random,14,8913519,0.7621175665266469
24794,10306900,ls,jcodec,GI+Random,15,10331694,0.8833733892728516
24623,14292359,ls,jcodec,GI+Random,16,14316982,1.2241207408483457
24684,14978197,ls,jcodec,GI+Random,17,15002881,1.2827660050546665
25198,13265268,ls,jcodec,GI+Random,18,13290466,1.1363522763484477
25182,15995825,ls,jcodec,GI+Random,19,16021007,1.3698171135492476
25215,20476275,ls,jcodec,GI+Random,20,20501490,1.7529042871811218
23547,3131419,ls,jfreechart,GI,1,3154966,0.7466666477335524
10652,4846891,ls,jfreechart,GI,2,4857543,1.1496052090677311
10485,5431598,ls,jfreechart,GI,3,5442083,1.2879447418126706
10342,4152332,ls,jfreechart,GI,4,4162674,0.985154781759175
10459,5341448,ls,jfreechart,GI,5,5351907,1.2666033353994095
10184,3610445,ls,jfreechart,GI,6,3620629,0.8568722826543563
10069,3466736,ls,jfreechart,GI,7,3476805,0.8228343298068042
10973,5275572,ls,jfreechart,GI,8,5286545,1.2511345077070792
10005,4331665,ls,jfreechart,GI,9,4341670,1.0275166782986989
10135,38388908,ls,jfreechart,GI,10,38399043,9.08766836567701
10085,4153018,ls,jfreechart,GI,11,4163103,0.9852563105844865
10813,4481553,ls,jfreechart,GI,12,4492366,1.0631809856626626
10415,3733558,ls,jfreechart,GI,13,3743973,0.886063358246945
9984,5084503,ls,jfreechart,GI,14,5094487,1.2056813069339454
9991,3727841,ls,jfreechart,GI,15,3737832,0.8846100050622414
10351,4193234,ls,jfreechart,GI,16,4203585,0.9948369397366073
10319,4236898,ls,jfreechart,GI,17,4247217,1.0051630602633927
10623,4975559,ls,jfreechart,GI,18,4986182,1.1800494201615421
10557,3256346,ls,jfreechart,GI,19,3266903,0.7731580978941407
11190,4119706,ls,jfreechart,GI,20,4130896,0.9776340754404138
13840,1882970,ls,jfreechart,GI+Ekstazi,1,1896810,0.44890650615172384
14787,1676703,ls,jfreechart,GI+Ekstazi,2,1691490,0.4003146683592871
13100,1148077,ls,jfreechart,GI+Ekstazi,3,1161177,0.2748087104632199
13333,1626603,ls,jfreechart,GI+Ekstazi,4,1639936,0.38811369619120173
13755,1721595,ls,jfreechart,GI+Ekstazi,5,1735350,0.4106947482617626
13560,1721412,ls,jfreechart,GI+Ekstazi,6,1734972,0.41060528929680284
13619,1577574,ls,jfreechart,GI+Ekstazi,7,1591193,0.37657798632603157
13650,1390772,ls,jfreechart,GI+Ekstazi,8,1404422,0.33237602774269237
13260,1726021,ls,jfreechart,GI+Ekstazi,9,1739281,0.41162507416455857
12834,1812451,ls,jfreechart,GI+Ekstazi,10,1825285,0.43197911866826366
12532,1448527,ls,jfreechart,GI+Ekstazi,11,1461059,0.3457799626591654
13377,2164901,ls,jfreechart,GI+Ekstazi,12,2178278,0.5155198287689144
12984,1590678,ls,jfreechart,GI+Ekstazi,13,1603662,0.37952894885006183
12905,1822948,ls,jfreechart,GI+Ekstazi,14,1835853,0.43448018306428193
13470,1253725,ls,jfreechart,GI+Ekstazi,15,1267195,0.2998993468312238
13250,1313332,ls,jfreechart,GI+Ekstazi,16,1326582,0.31395410755097564
13195,1727713,ls,jfreechart,GI+Ekstazi,17,1740908,0.4120101263761712
13226,1364098,ls,jfreechart,GI+Ekstazi,18,1377324,0.3259629086091474
13357,1549673,ls,jfreechart,GI+Ekstazi,19,1563030,0.3699128201086713
12201,1613232,ls,jfreechart,GI+Ekstazi,20,1625433,0.3846813592366736
43023,2138119,ls,jfreechart,GI+STARTS,1,2181142,0.5161976342600383
25758,2160938,ls,jfreechart,GI+STARTS,2,2186696,0.517512065718733
30554,1614193,ls,jfreechart,GI+STARTS,3,1644747,0.3892522863510469
26624,2027916,ls,jfreechart,GI+STARTS,4,2054540,0.48623550758851053
25849,2126115,ls,jfreechart,GI+STARTS,5,2151964,0.5092922541552861
26228,1436222,ls,jfreechart,GI+STARTS,6,1462450,0.3461091621836602
25593,2302714,ls,jfreechart,GI+STARTS,7,2328307,0.5510262812925921
29382,1778450,ls,jfreechart,GI+STARTS,8,1807832,0.4278486231247638
25144,2220169,ls,jfreechart,GI+STARTS,9,2245313,0.5313845952135667
24641,1988523,ls,jfreechart,GI+STARTS,10,2013164,0.4764433008843421
26681,1494552,ls,jfreechart,GI+STARTS,11,1521233,0.36002097789061915
25718,1936799,ls,jfreechart,GI+STARTS,12,1962517,0.46445698289937454
28125,1969774,ls,jfreechart,GI+STARTS,13,1997899,0.47283062601632364
24985,1768782,ls,jfreechart,GI+STARTS,14,1793767,0.42451994497090334
25099,1868840,ls,jfreechart,GI+STARTS,15,1893939,0.44822704401310076
24930,1433626,ls,jfreechart,GI+STARTS,16,1458556,0.3451875928462174
26237,1656399,ls,jfreechart,GI+STARTS,17,1682636,0.39821924593665786
30196,1475680,ls,jfreechart,GI+STARTS,18,1505876,0.3563865299411819
25363,1704582,ls,jfreechart,GI+STARTS,19,1729945,0.4094155797284092
25544,1593654,ls,jfreechart,GI+STARTS,20,1619198,0.38320575964269427
9912,1142363,ls,jfreechart,GI+Random,1,1152275,0.2727019281720244
9497,1328674,ls,jfreechart,GI+Random,2,1338171,0.3166968058179567
9604,1248876,ls,jfreechart,GI+Random,3,1258480,0.2978368206946512
9777,1572361,ls,jfreechart,GI+Random,4,1582138,0.3744349944537808
9551,1294432,ls,jfreechart,GI+Random,5,1303983,0.30860573943159475
9189,2752225,ls,jfreechart,GI+Random,6,2761414,0.6535270853582891
9537,989349,ls,jfreechart,GI+Random,7,998886,0.2364002848487043
10063,921743,ls,jfreechart,GI+Random,8,931806,0.22052486852727113
9838,1058321,ls,jfreechart,GI+Random,9,1068159,0.25279470516526126
9653,3083200,ls,jfreechart,GI+Random,10,3092853,0.731966741144805
9197,3991713,ls,jfreechart,GI+Random,11,4000910,0.9468710780349605
9708,1199986,ls,jfreechart,GI+Random,12,1209694,0.286290934280557
9988,1167618,ls,jfreechart,GI+Random,13,1177606,0.27869686214397166
9476,1650537,ls,jfreechart,GI+Random,14,1660013,0.39286519788299384
11194,1137653,ls,jfreechart,GI+Random,15,1148847,0.27189064422524634
9681,1792186,ls,jfreechart,GI+Random,16,1801867,0.42643692279147
9904,3657551,ls,jfreechart,GI+Random,17,3667455,0.8679543077686591
9888,3085820,ls,jfreechart,GI+Random,18,3095708,0.7326424166605726
9806,1752417,ls,jfreechart,GI+Random,19,1762223,0.4170546180114029
9422,1321640,ls,jfreechart,GI+Random,20,1331062,0.3150143619504989
22978,3129882,ls,joda-time,GI,1,3152860,2.0630626356746395
9894,1777588,ls,joda-time,GI,2,1787482,1.1696324372604479
9294,1061401,ls,joda-time,GI,3,1070695,0.7006054340197972
9303,829231,ls,joda-time,GI,4,838534,0.5486917161379821
24441,1126160,ls,joda-time,GI,5,1150601,0.752891638597932
412343,948136,ls,joda-time,GI,6,1360479,0.8902245553307149
17153,1429477,ls,joda-time,GI,7,1446630,0.9465971532659248
26171,3492405,ls,joda-time,GI,8,3518576,2.3023675889134085
13561,2579894,ls,joda-time,GI,9,2593455,1.697017979803598
15045,1100564,ls,joda-time,GI,10,1115609,0.7299947488700256
9137,3923854,ls,joda-time,GI,11,3932991,2.5735385581803936
14531,1085921,ls,joda-time,GI,12,1100452,0.7200768202690345
9720,3236688,ls,joda-time,GI,13,3246408,2.124275434036156
10444,1124513,ls,joda-time,GI,14,1134957,0.74265504329319465
9137,2594897,ls,joda-time,GI,15,2604034,1.703940310520091
9274,955237,ls,joda-time,GI,16,964511,0.6311243143676478
9870,3247723,ls,joda-time,GI,17,3257593,2.1315942986796923
10306,1509696,ls,joda-time,GI,18,1520002,0.994607858373262
9538,3059318,ls,joda-time,GI,19,3068856,2.008094919490853
9546,1526937,ls,joda-time,GI,20,1536483,1.005392141626738
12480,655788,ls,joda-time,GI+Ekstazi,1,668268,0.4372787695670026
11029,329072,ls,joda-time,GI+Ekstazi,2,340101,0.22254386983741128
11397,691713,ls,joda-time,GI+Ekstazi,3,703110,0.46007750733276953
10726,1155830,ls,joda-time,GI+Ekstazi,4,1166556,0.7633317356375052
11259,675793,ls,joda-time,GI+Ekstazi,5,687052,0.44957001261252716
11168,540536,ls,joda-time,GI+Ekstazi,6,551704,0.36100553413479863
11658,843323,ls,joda-time,GI+Ekstazi,7,854981,0.5594537516133729
11463,782456,ls,joda-time,GI+Ekstazi,8,793919,0.5194980508656185
11083,1114351,ls,joda-time,GI+Ekstazi,9,1125434,0.7364237023901639
11124,965568,ls,joda-time,GI+Ekstazi,10,976692,0.6390949080397909
11506,1264238,ls,joda-time,GI+Ekstazi,11,1275744,0.834778511918102
11051,631683,ls,joda-time,GI+Ekstazi,12,642734,0.4205706882251999
11072,1323113,ls,joda-time,GI+Ekstazi,13,1334185,0.8730191707140719
10876,1183727,ls,joda-time,GI+Ekstazi,14,1194603,0.781684189518352
10757,671632,ls,joda-time,GI+Ekstazi,15,682389,0.4465187952828167
10720,643218,ls,joda-time,GI+Ekstazi,16,653938,0.4279019854506075
10667,543559,ls,joda-time,GI+Ekstazi,17,554226,0.36265579579157103
11026,1160060,ls,joda-time,GI+Ekstazi,18,1171086,0.7662959248941186
11124,514875,ls,joda-time,GI+Ekstazi,19,525999,0.3441855595561568
10744,656112,ls,joda-time,GI+Ekstazi,20,666856,0.4363548324300626
9442,907067,ls,joda-time,GI+Random,1,916509,0.599714377790174
9085,453722,ls,joda-time,GI+Random,2,462807,0.3028361009460213
8866,1264817,ls,joda-time,GI+Random,3,1273683,0.8334299039583051
9559,815665,ls,joda-time,GI+Random,4,825224,0.5399823653641356
9255,2235874,ls,joda-time,GI+Random,5,2245129,1.46909211070887
8904,919743,ls,joda-time,GI+Random,6,928647,0.6076568345665037
9432,2636473,ls,joda-time,GI+Random,7,2645905,1.7313384492317154
9737,608352,ls,joda-time,GI+Random,8,618089,0.40444432084567733
8797,1929898,ls,joda-time,GI+Random,9,1938695,1.268578121600466
9005,2425225,ls,joda-time,GI+Random,10,2434230,1.5928296719925013
9154,3093224,ls,joda-time,GI+Random,11,3102378,2.030029919989792
8914,881881,ls,joda-time,GI+Random,12,890795,0.5828885140938038
8725,2610905,ls,joda-time,GI+Random,13,2619630,1.7141454971969436
8829,2390264,ls,joda-time,GI+Random,14,2399093,1.5698379020345266
8718,917687,ls,joda-time,GI+Random,15,926405,0.606189789905725
8707,839164,ls,joda-time,GI+Random,16,847871,0.5548013486079598
9382,1996510,ls,joda-time,GI+Random,17,2005892,1.3125482375997264
8952,2732652,ls,joda-time,GI+Random,18,2741604,1.7939587467303129
9068,2617915,ls,joda-time,GI+Random,19,2626983,1.7189569063810226
8580,2225945,ls,joda-time,GI+Random,20,2234525,1.4621534213320202
22996,1992010,ls,spatial4j,GI,1,2015006,0.6424949007101222
10946,1828284,ls,spatial4j,GI,2,1839230,0.5864478300476912
12396,3038102,ls,spatial4j,GI,3,3050498,0.9726667859184669
10916,2081694,ls,spatial4j,GI,4,2092610,0.6672393303915763
13242,3613200,ls,spatial4j,GI,5,3626442,1.1563094565083265
13257,4214713,ls,spatial4j,GI,6,4227970,1.3481097154824229
10756,2578875,ls,spatial4j,GI,7,2589631,0.8257170014485586
9387,3195823,ls,spatial4j,GI,8,3205210,1.0219974931613556
9022,3386959,ls,spatial4j,GI,9,3395981,1.0828257957586536
9049,1893084,ls,spatial4j,GI,10,1902133,0.6065047711879998
8801,3019741,ls,spatial4j,GI,11,3028542,0.9656660037669539
9776,6544545,ls,spatial4j,GI,12,6554321,2.0898785512883182
9301,3886891,ls,spatial4j,GI,13,3896192,1.24232061452302
10696,3056536,ls,spatial4j,GI,14,3067232,0.9780025068386443
9511,3995581,ls,spatial4j,GI,15,4005092,1.277043932809582
11425,3641340,ls,spatial4j,GI,16,3652765,1.1647026787971893
11061,2302839,ls,spatial4j,GI,17,2313900,0.73779877119629
10020,3436510,ls,spatial4j,GI,18,3446530,1.0989436012321836
9671,2673644,ls,spatial4j,GI,19,2683315,0.8555886208274226
11135,4010846,ls,spatial4j,GI,20,4021981,1.2824290762672657
12783,1999677,ls,spatial4j,GI+Ekstazi,1,2012460,0.64168309567469894
12343,1681653,ls,spatial4j,GI+Ekstazi,2,1693996,0.5401392312595318
10999,1168806,ls,spatial4j,GI+Ekstazi,3,1179805,0.3761868184671935
11558,1873847,ls,spatial4j,GI+Ekstazi,4,1885405,0.6011709633983064
12507,1660568,ls,spatial4j,GI+Ekstazi,5,1673075,0.5334684641165275
15396,1607718,ls,spatial4j,GI+Ekstazi,6,1623114,0.51753814543044
12087,1582092,ls,spatial4j,GI+Ekstazi,7,1594179,0.5083120736708286
12904,1321571,ls,spatial4j,GI+Ekstazi,8,1334475,0.42550413379669355
12467,4879080,ls,spatial4j,GI+Ekstazi,9,4891547,1.5596946133579235
13280,1712024,ls,spatial4j,GI+Ekstazi,10,1725304,0.5501219461256078
14306,1961620,ls,spatial4j,GI+Ekstazi,11,1975926,0.6300340441569647
13132,1847573,ls,spatial4j,GI+Ekstazi,12,1860705,0.5932952429053947
12226,1400009,ls,spatial4j,GI+Ekstazi,13,1412235,0.4502983048707346
11440,4917022,ls,spatial4j,GI+Ekstazi,14,4928462,1.5714651486613986
12523,1753480,ls,spatial4j,GI+Ekstazi,15,1766003,0.5630990290543938
11214,1464818,ls,spatial4j,GI+Ekstazi,16,1476032,0.47064030245317534
10779,1545619,ls,spatial4j,GI+Ekstazi,17,1556398,0.49626540986748063
11950,1707350,ls,spatial4j,GI+Ekstazi,18,1719300,0.548207540221177
14394,2150118,ls,spatial4j,GI+Ekstazi,19,2164512,0.6901656484029665
14986,1832340,ls,spatial4j,GI+Ekstazi,20,1847326,0.5890292807809143
23015,3582500,ls,spatial4j,GI+STARTS,1,3605515,1.149636776234838
19449,3241957,ls,spatial4j,GI+STARTS,2,3261406,1.039915873275512
20827,2553358,ls,spatial4j,GI+STARTS,3,2574185,0.820791965872303
22345,2217065,ls,spatial4j,GI+STARTS,4,2239410,0.714047256236088
18452,3114241,ls,spatial4j,GI+STARTS,5,3132693,0.9988750792753445
18522,2354349,ls,spatial4j,GI+STARTS,6,2372871,0.7566019741593466
19226,4091990,ls,spatial4j,GI+STARTS,7,4111216,1.3108821093921634
17731,1862375,ls,spatial4j,GI+STARTS,8,1880106,0.5994813503257583
19896,3513876,ls,spatial4j,GI+STARTS,9,3533772,1.1267611561812767
18630,2159254,ls,spatial4j,GI+STARTS,10,2177884,0.6944293785418821
29862,2014427,ls,spatial4j,GI+STARTS,11,2044289,0.6518319340378117
19213,3309688,ls,spatial4j,GI+STARTS,12,3328901,1.0614369969463249
25283,5439526,ls,spatial4j,GI+STARTS,13,5464809,1.7424821146213867
19174,3185591,ls,spatial4j,GI+STARTS,14,3204765,1.021855602650451
18659,2547368,ls,spatial4j,GI+STARTS,15,2566027,0.8181907461240774
18660,2542924,ls,spatial4j,GI+STARTS,16,2561584,0.8167740730005953
19138,5115463,ls,spatial4j,GI+STARTS,17,5134601,1.6371936161386587
21083,2117267,ls,spatial4j,GI+STARTS,18,2138350,0.6818237617820938
18426,2490564,ls,spatial4j,GI+STARTS,19,2508990,0.800004208887065
20386,1893145,ls,spatial4j,GI+STARTS,20,1913531,0.6101390813976438
10247,1462666,ls,spatial4j,GI+Random,1,1472913,0.4696457934565198
9400,1560122,ls,spatial4j,GI+Random,2,1569522,0.5004500639463865
10103,1256874,ls,spatial4j,GI+Random,3,1266977,0.40398205356063877
8943,1385575,ls,spatial4j,GI+Random,4,1394518,0.444649149406244
9489,1294911,ls,spatial4j,GI+Random,5,1304400,0.4159145672451017
9741,1508031,ls,spatial4j,GI+Random,6,1517772,0.48394931352095405
9029,1407676,ls,spatial4j,GI+Random,7,1416705,0.4517235870813951
9551,1076265,ls,spatial4j,GI+Random,8,1085816,0.3462179482887207
10547,1243626,ls,spatial4j,GI+Random,9,1254173,0.39989943310755205
11610,1173935,ls,spatial4j,GI+Random,10,1185545,0.37801704663032354
11309,1635394,ls,spatial4j,GI+Random,11,1646703,0.525059617928711
9594,1713012,ls,spatial4j,GI+Random,12,1722606,0.5492616751179206
9267,1132117,ls,spatial4j,GI+Random,13,1141384,0.36393608741220723
11757,1334541,ls,spatial4j,GI+Random,14,1346298,0.42927395741562857
9821,1416130,ls,spatial4j,GI+Random,15,1425951,0.4546717211574057
9169,1488187,ls,spatial4j,GI+Random,16,1497356,0.47743956819369554
10404,1310902,ls,spatial4j,GI+Random,17,1321306,0.4213051312391569
10855,1672130,ls,spatial4j,GI+Random,18,1682985,0.5366283179661128
9693,1721714,ls,spatial4j,GI+Random,19,1731407,0.5520679186830265
10529,1394432,ls,spatial4j,GI+Random,20,1404961,0.44797895301383417
