MethodName,MethodIndex,Patch,Compiled,AllTestsPassed,TotalExecutionTime(ms),Fitness,FitnessImprovement,TimeStamp,algorithm,program,strategy,run,RIC
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1992 | gin.edit.statement.ReplaceStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1550 -> ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1570 | gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1604 | gin.edit.statement.ReplaceStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1550 -> ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1570 | gin.edit.statement.ReplaceStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:2228 -> ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1804 | gin.edit.statement.SwapStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1495 <-> ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1856 | gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1771 | gin.edit.statement.SwapStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1840 <-> ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1677 | gin.edit.statement.ReplaceStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:2378 -> ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1850 | gin.edit.statement.SwapStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1580 <-> ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1599 | gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1605 | gin.edit.statement.ReplaceStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1563 -> ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1797 |,TRUE,TRUE,68380.74,68380,25339,1598538291683,gp,codec,STARTS,19,19.59706109822119
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1664 |,TRUE,TRUE,86473.055,86473,3149,1598517886617,gp,codec,STARTS,20,2.4354215003866977
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.SwapStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1528 <-> ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1532 | gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1879 |,TRUE,TRUE,74085.89,74085,19973,1598519500458,gp,codec,Random,1,15.447022428460944
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1879 | gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1528 | gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1866 | gin.edit.statement.SwapStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1745 <-> ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1528 |,TRUE,TRUE,73815.66,73815,21423,1598520903846,gp,codec,Random,2,16.56844547563805
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1664 | gin.edit.statement.CopyStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1045 -> ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1553:1554 |,TRUE,TRUE,92374.73,92374,1025,1598517828498,gp,codec,Random,3,0.7927300850734725
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1528 |,TRUE,TRUE,92821.516,92821,2400,1598518817269,gp,codec,Random,4,1.8561484918793503
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.ReplaceStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1746 -> ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1992 |,TRUE,TRUE,106650.85,106650,2421,1598518912945,gp,codec,Random,5,1.8723897911832947
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1725 |,TRUE,TRUE,106591.15,106591,2690,1598517947226,gp,codec,Random,6,2.080433101314772
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1892 | gin.edit.statement.CopyStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:569 -> ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1527:1528 |,TRUE,TRUE,106835.26,106835,2306,1598519332679,gp,codec,Random,7,1.7834493426140758
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1528 |,TRUE,TRUE,78946.89,78946,869,1598518495113,gp,codec,Random,8,0.6720804331013148
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1856 |,TRUE,TRUE,78870.64,78870,310,1598517952439,gp,codec,Random,9,0.2397525135344161
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1664 |,TRUE,TRUE,79010.52,79010,1149,1598518827850,gp,codec,Random,10,0.888631090487239
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1657 | gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1918 |,TRUE,TRUE,78586.45,78586,1171,1598518982125,gp,codec,Random,11,0.905645784996133
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1879 | gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1918 |,TRUE,TRUE,78727.45,78727,745,1598520500630,gp,codec,Random,12,0.5761794276875484
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.CopyStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1390 -> ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1663:1663 | gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1717 |,TRUE,TRUE,78988.99,78988,1078,1598518977572,gp,codec,Random,13,0.8337200309358082
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.ReplaceStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1856 -> ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1879 | gin.edit.statement.SwapStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1957 <-> ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1879 |,TRUE,TRUE,79048.61,79048,1095,1598518257963,gp,codec,Random,14,0.8468677494199536
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1717 |,TRUE,TRUE,79049.74,79049,1728,1598522475427,gp,codec,Random,15,1.3364269141531322
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1528 | gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1664 | gin.edit.statement.CopyStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1553 -> ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1704:1717 |,TRUE,TRUE,78995.94,78995,947,1598521283988,gp,codec,Random,16,0.7324052590873936
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.CopyStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1580 -> ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1579:1579 |,TRUE,TRUE,79276.68,79276,1282,1598521368424,gp,codec,Random,17,0.991492652745553
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1992 | gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1892 | gin.edit.statement.CopyStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1271 -> ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1991:1992 |,TRUE,TRUE,78674.68,78674,2254,1598522028040,gp,codec,Random,18,1.74323279195669
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.ReplaceStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1550 -> ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1570 | gin.edit.statement.CopyStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1905 -> ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1604:1604 | gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1963 | gin.edit.statement.CopyStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1631 -> ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1563:1563 | gin.edit.statement.SwapStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1962 <-> ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1527 |,TRUE,TRUE,69178.21,69178,10893,1598529719772,gp,codec,Random,19,8.424593967517401
"org.apache.commons.codec.language.bm.Rule.List<Rule>>parseRules(Scanner,String)",-44613918,| gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/codec/language/bm/Rule.java:1879 |,TRUE,TRUE,79317.71,79317,603,1598519052706,gp,codec,Random,20,0.46635730858468677
org.apache.commons.compress.compressors.lz77support.LZ77Compressor.compress(),-1652229192,| gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/compress/compressors/lz77support/LZ77Compressor.java:1090 | gin.edit.statement.CopyStatement ./src/main/java/org/apache/commons/compress/compressors/lz77support/LZ77Compressor.java:736 -> ./src/main/java/org/apache/commons/compress/compressors/lz77support/LZ77Compressor.java:1081:1081 | gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/compress/compressors/lz77support/LZ77Compressor.java:1021 |,TRUE,TRUE,97224.91,97224,2619,1598480818608,gp,compress,Gin,1,1.0652837095790115
org.apache.commons.compress.compressors.lz77support.LZ77Compressor.compress(),-1652229192,| gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/compress/compressors/lz77support/LZ77Compressor.java:1090 |,TRUE,TRUE,98146.19,98146,2013,1598480224216,gp,compress,Gin,2,0.8187919463087249
org.apache.commons.compress.compressors.lz77support.LZ77Compressor.compress(),-1652229192,| gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/compress/compressors/lz77support/LZ77Compressor.java:1106 |,TRUE,TRUE,98148.77,98148,1160,1598481017320,gp,compress,Gin,3,0.47183241814114296
org.apache.commons.compress.compressors.lz77support.LZ77Compressor.compress(),-1652229192,| gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/compress/compressors/lz77support/LZ77Compressor.java:1106 | gin.edit.statement.ReplaceStatement ./src/main/java/org/apache/commons/compress/compressors/lz77support/LZ77Compressor.java:1001 -> ./src/main/java/org/apache/commons/compress/compressors/lz77support/LZ77Compressor.java:1105 |,TRUE,TRUE,97382.98,97382,2119,1598480767952,gp,compress,Gin,4,0.8619076672767948
org.apache.commons.compress.compressors.lz77support.LZ77Compressor.compress(),-1652229192,| gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/compress/compressors/lz77support/LZ77Compressor.java:1106 | gin.edit.statement.ReplaceStatement ./src/main/java/org/apache/commons/compress/compressors/lz77support/LZ77Compressor.java:797 -> ./src/main/java/org/apache/commons/compress/compressors/lz77support/LZ77Compressor.java:1106 |,TRUE,TRUE,97706.93,97706,2840,1598478455510,gp,compress,Gin,5,1.1551759202765914
org.apache.commons.compress.compressors.lz77support.LZ77Compressor.compress(),-1652229192,| gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/compress/compressors/lz77support/LZ77Compressor.java:1106 | gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/compress/compressors/lz77support/LZ77Compressor.java:1131 |,TRUE,TRUE,97635.46,97635,2921,1598481021937,gp,compress,Gin,6,1.1881228391295506
org.apache.commons.compress.compressors.lz77support.LZ77Compressor.compress(),-1652229192,| gin.edit.statement.SwapStatement ./src/main/java/org/apache/commons/compress/compressors/lz77support/LZ77Compressor.java:1153 <-> ./src/main/java/org/apache/commons/compress/compressors/lz77support/LZ77Compressor.java:1153 | gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/compress/compressors/lz77support/LZ77Compressor.java:1106 | gin.edit.statement.SwapStatement ./src/main/java/org/apache/commons/compress/compressors/lz77support/LZ77Compressor.java:1046 <-> ./src/main/java/org/apache/commons/compress/compressors/lz77support/LZ77Compressor.java:1049 |,TRUE,TRUE,97850.74,97850,2054,1598480478640,gp,compress,Gin,7,0.8354687817775066
org.apache.commons.compress.compressors.lz77support.LZ77Compressor.compress(),-1652229192,| gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/compress/compressors/lz77support/LZ77Compressor.java:1090 | gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/compress/compressors/lz77support/LZ77Compressor.java:1030 | gin.edit.statement.ReplaceStatement ./src/main/java/org/apache/commons/compress/compressors/lz77support/LZ77Compressor.java:480 -> ./src/main/java/org/apache/commons/compress/compressors/lz77support/LZ77Compressor.java:1030 | gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/compress/compressors/lz77support/LZ77Compressor.java:1131 | gin.edit.statement.CopyStatement ./src/main/java/org/apache/commons/compress/compressors/lz77support/LZ77Compressor.java:1422 -> ./src/main/java/org/apache/commons/compress/compressors/lz77support/LZ77Compressor.java:1081:1082 | gin.edit.statement.SwapStatement ./src/main/java/org/apache/commons/compress/compressors/lz77support/LZ77Compressor.java:1049 <-> ./src/main/java/org/apache/commons/compress/compressors/lz77support/LZ77Compressor.java:1046 |,TRUE,TRUE,98035.72,98035,2298,1598480571180,gp,compress,Gin,8,0.9347162904209884
org.apache.commons.compress.compressors.lz77support.LZ77Compressor.compress(),-1652229192,| gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/compress/compressors/lz77support/LZ77Compressor.java:1090 | gin.edit.statement.CopyStatement ./src/main/java/org/apache/commons/compress/compressors/lz77support/LZ77Compressor.java:342 -> ./src/main/java/org/apache/commons/compress/compressors/lz77support/LZ77Compressor.java:1081:1081 |,TRUE,TRUE,97376.87,97376,2216,1598478464694,gp,compress,Gin,9,0.9013626194834249
org.apache.commons.compress.compressors.lz77support.LZ77Compressor.compress(),-1652229192,| gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/compress/compressors/lz77support/LZ77Compressor.java:1090 | gin.edit.statement.SwapStatement ./src/main/java/org/apache/commons/compress/compressors/lz77support/LZ77Compressor.java:1170 <-> ./src/main/java/org/apache/commons/compress/compressors/lz77support/LZ77Compressor.java:1166 | gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/compress/compressors/lz77support/LZ77Compressor.java:1090 | gin.edit.statement.SwapStatement ./src/main/java/org/apache/commons/compress/compressors/lz77support/LZ77Compressor.java:1170 <-> ./src/main/java/org/apache/commons/compress/compressors/lz77support/LZ77Compressor.java:1082 |,TRUE,TRUE,97632.13,97632,1562,1598480835010,gp,compress,Gin,10,0.6353467561521253
org.apache.commons.compress.compressors.lz77support.LZ77Compressor.compress(),-1652229192,| gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/compress/compressors/lz77support/LZ77Compressor.java:1090 |,TRUE,TRUE,98216.18,98216,1915,1598480071039,gp,compress,Gin,11,0.7789302420174904
org.apache.commons.compress.compressors.lz77support.LZ77Compressor.compress(),-1652229192,| gin.edit.statement.ReplaceStatement ./src/main/java/org/apache/commons/compress/compressors/lz77support/LZ77Compressor.java:455 -> ./src/main/java/org/apache/commons/compress/compressors/lz77support/LZ77Compressor.java:1090 | gin.edit.statement.CopyStatement ./src/main/java/org/apache/commons/compress/compressors/lz77support/LZ77Compressor.java:1189 -> ./src/main/java/org/apache/commons/compress/compressors/lz77support/LZ77Compressor.java:1105:1105 | gin.edit.statement.SwapStatement ./src/main/java/org/apache/commons/compress/compressors/lz77support/LZ77Compressor.java:1106 <-> ./src/main/java/org/apache/commons/compress/compressors/lz77support/LZ77Compressor.java:1137 |,TRUE,TRUE,98099.56,98099,2937,1598480754181,gp,compress,Gin,12,1.1946308724832215
org.apache.commons.compress.compressors.lz77support.LZ77Compressor.compress(),-1652229192,| gin.edit.statement.DeleteStatement ./src/main/java/org/apache/commons/compress/compressors/lz77support/LZ77Compressor.java:1090 |,TRUE,TRUE,127004.8,127004,2821,1598482703500,gp,compress,Gin,13,1.1474476306691073
org.apache.commons.compress.compressors.lz77support.LZ77Compressor.compress(),-1652229192,| gin.edit.statement.CopyStatement ./src/main/java/org/apache/commons/compress/compressors/lz77support/LZ77Compressor.java:455 -> ./src/main/java/org/apache/commons/compress/compressors/lz77support/LZ77Compressor.java:1105:1105 |,TRUE,TRUE,127619.76,127619,1958,1598482516791,gp,compress,Gin,14,0.796420581655481
